,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,sqft_above,lat,long,sqft_living15,sqft_lot15,total_sqft,total_sqft_inside,age_when_sold
10682,797000.0,4,2.75,2650,8610,2.0,2650,47.6155,-122.12100000000001,1680,8316,11260,2650.0,56
10683,530000.0,5,2.5,2910,9636,1.0,1690,47.5803,-122.119,2830,10385,12546,2910.0,50
10684,575000.0,4,2.25,2060,12155,1.0,2060,47.6378,-122.117,2360,8625,14215,2060.0,46
10685,740000.0,3,2.5,2960,9350,2.0,2960,47.6218,-122.094,2960,11745,12310,2960.0,36
10686,839000.0,4,2.75,2400,12469,1.0,1760,47.5861,-122.11200000000001,2400,10400,14869,2400.0,56
10687,522500.0,3,1.75,1710,9707,1.0,1710,47.62300000000001,-122.105,1820,8700,11417,1710.0,48
10688,485000.0,4,2.25,1850,9911,1.0,1850,47.6019,-122.116,1650,8670,11761,1850.0,58
10689,555700.0,3,2.0,1810,12420,1.0,1810,47.5888,-122.12700000000001,2230,12330,14230,1810.0,57
10690,415000.0,3,1.5,1090,8400,1.0,1090,47.6219,-122.115,1320,8400,9490,1090.0,48
10692,605000.0,4,2.5,2800,10786,1.0,1420,47.5959,-122.116,2140,10788,13586,2800.0,44
10693,497500.0,5,1.5,2170,8610,1.0,1230,47.6111,-122.126,1670,8610,10780,2170.0,55
10694,850000.0,3,3.5,2620,11148,2.0,2060,47.5845,-122.115,2590,10796,13768,2620.0,37
10695,590000.0,4,2.5,3220,7875,1.5,3220,47.62600000000001,-122.12,1600,7875,11095,3220.0,48
10696,613000.0,5,2.5,2070,12000,1.0,1340,47.62600000000001,-122.104,2090,12000,14070,2070.0,47
10698,480000.0,3,1.0,1160,8800,1.0,1160,47.6112,-122.12799999999999,1750,8400,9960,1160.0,55
10699,670000.0,4,1.75,1930,9310,1.0,1930,47.6158,-122.10799999999999,2110,10290,11240,1930.0,47
10700,415000.0,3,1.0,1300,7975,1.0,1300,47.611000000000004,-122.12200000000001,1570,9075,9275,1300.0,56
10701,620000.0,5,1.75,2000,8713,1.0,1000,47.5882,-122.117,2040,8449,10713,2000.0,53
10702,530000.0,5,2.75,2500,7140,1.0,1250,47.6225,-122.10799999999999,2230,8400,9640,2500.0,46
10703,437400.0,3,1.75,2150,8925,1.0,2150,47.6253,-122.119,1100,7875,11075,2150.0,55
10704,416000.0,3,1.0,1110,12150,1.0,1110,47.6034,-122.12200000000001,1490,8200,13260,1110.0,57
10705,660000.0,3,1.75,2030,9032,2.0,2030,47.58600000000001,-122.117,2350,8937,11062,2030.0,51
10706,887000.0,6,2.25,3830,11180,1.0,2440,47.5849,-122.113,2500,10400,15010,3830.0,52
10707,575950.0,3,2.25,1640,12000,1.0,1180,47.6252,-122.104,1620,12000,13640,1640.0,47
10708,472000.0,2,2.25,1800,2748,2.0,1800,47.6104,-122.113,1800,2755,4548,1800.0,36
10709,425000.0,4,1.5,1620,7875,1.0,1620,47.6041,-122.126,1890,8400,9495,1620.0,58
10710,588000.0,4,1.75,1930,7245,1.0,1510,47.6396,-122.11200000000001,1880,7245,9175,1930.0,42
10712,546800.0,4,2.25,2170,10000,1.0,1420,47.6219,-122.109,2390,11000,12170,2170.0,39
10713,507500.0,3,2.0,2020,8118,1.0,1020,47.5866,-122.118,1670,8118,10138,2020.0,51
10714,539950.0,3,1.75,1820,9875,1.0,1820,47.6243,-122.094,2670,10000,11695,1820.0,49
10715,550000.0,3,1.75,1440,8957,1.0,1440,47.6008,-122.118,1340,8780,10397,1440.0,58
10716,750000.0,5,3.0,2230,8560,1.0,1150,47.6154,-122.115,2040,8560,10790,2230.0,54
10717,795000.0,5,3.0,2750,10000,1.0,1730,47.5878,-122.13,2520,10000,12750,2750.0,58
10719,447000.0,3,1.0,1310,7000,1.0,1310,47.6019,-122.12299999999999,1280,7300,8310,1310.0,56
10720,755000.0,3,2.75,2870,6600,2.0,2870,47.5745,-122.113,2570,7925,9470,2870.0,30
10721,427000.0,4,1.75,1460,9750,1.0,1460,47.6205,-122.102,1820,9840,11210,1460.0,48
10722,517000.0,4,1.0,1650,8250,1.0,1650,47.6366,-122.118,2240,9776,9900,1650.0,49
10723,458450.0,4,1.0,1330,9715,1.0,970,47.6038,-122.12200000000001,1590,8400,11045,1330.0,57
10724,490000.0,3,1.75,1490,11360,1.0,1490,47.5896,-122.12,2350,10320,12850,1490.0,39
10725,412000.0,3,1.5,1320,8000,1.0,1320,47.6027,-122.12200000000001,1720,8100,9320,1320.0,58
10727,451000.0,4,1.75,1680,7800,1.0,1330,47.6286,-122.118,1680,7210,9480,1680.0,48
10728,542000.0,2,2.25,1800,2819,2.0,1800,47.6104,-122.113,1800,2755,4619,1800.0,36
10730,455000.0,3,1.5,1250,8004,1.0,1250,47.6285,-122.117,1450,7931,9254,1250.0,50
10731,539000.0,5,2.25,2590,7245,1.0,1510,47.6398,-122.111,1930,7245,9835,2590.0,42
10732,526000.0,4,2.0,1610,8000,1.0,1190,47.6301,-122.118,1560,7896,9610,1610.0,49
10733,537000.0,4,1.75,2230,7957,1.0,2230,47.5859,-122.12200000000001,2230,8040,10187,2230.0,47
10734,534000.0,5,1.75,2120,8625,1.0,1200,47.6118,-122.131,1930,8625,10745,2120.0,55
10735,670000.0,5,3.0,2520,13001,2.0,2010,47.6385,-122.11399999999999,2170,8215,15521,2520.0,42
10736,443000.0,3,1.75,1810,7950,1.0,1810,47.6236,-122.117,1680,7725,9760,1810.0,46
10737,650000.0,5,2.25,2400,13450,1.0,1200,47.6007,-122.117,1950,10361,15850,2400.0,58
10739,675000.0,4,2.25,2260,8715,1.0,1530,47.6237,-122.10600000000001,2220,8650,10975,2260.0,38
10740,720000.0,4,2.25,2410,8400,2.0,2410,47.62600000000001,-122.119,1910,8056,10810,2410.0,49
10741,400000.0,3,1.5,1510,7642,1.0,1510,47.5978,-122.116,2180,8357,9152,1510.0,55
10742,654000.0,5,2.5,2960,8968,1.0,1640,47.6233,-122.102,1890,9077,11928,2960.0,49
10743,425000.0,3,1.5,1390,9680,1.0,1390,47.63399999999999,-122.125,1460,10050,11070,1390.0,58
10749,430000.0,4,3.0,1850,9976,2.0,1850,47.5059,-122.149,2270,8542,11826,1850.0,24
10750,356000.0,3,1.5,1680,8712,1.0,1680,47.4811,-122.149,1850,8797,10392,1680.0,51
10751,320000.0,4,1.75,1760,11180,1.0,1760,47.4715,-122.118,1730,11180,12940,1760.0,46
10752,274250.0,3,1.0,910,8450,1.0,910,47.4787,-122.15799999999999,1400,8040,9360,910.0,53
10753,500000.0,4,2.75,2280,15347,1.0,2280,47.5218,-122.164,2280,15347,17627,2280.0,54
10754,315000.0,3,1.75,1580,11455,1.0,1200,47.4756,-122.147,1550,10650,13035,1580.0,41
10755,684000.0,4,3.5,3040,8414,2.0,2420,47.5222,-122.15700000000001,3470,8066,11454,3040.0,4
10757,380000.0,5,2.5,2760,11340,2.0,2760,47.4769,-122.141,2470,11340,14100,2760.0,36
10758,480000.0,4,2.5,2600,7787,2.0,2600,47.4877,-122.139,2830,7787,10387,2600.0,10
10761,331000.0,3,1.75,1300,9079,1.0,1300,47.4834,-122.15899999999999,1890,7369,10379,1300.0,28
10762,310000.0,3,1.75,1490,7150,1.0,1490,47.5015,-122.124,1350,9100,8640,1490.0,47
10763,328000.0,3,1.75,1470,7650,1.0,1130,47.4818,-122.161,1590,7500,9120,1470.0,31
10765,682000.0,5,2.75,2760,5000,2.0,2760,47.538999999999994,-122.18799999999999,2870,5030,7760,2760.0,9
10766,385000.0,4,2.0,1850,11700,1.0,1850,47.4702,-122.12,2110,11700,13550,1850.0,46
10769,302000.0,4,1.75,2020,7865,1.0,1010,47.5008,-122.162,1650,7865,9885,2020.0,51
10771,235000.0,3,1.0,1170,11100,1.0,1170,47.4954,-122.164,2080,8481,12270,1170.0,46
10772,441500.0,3,2.5,2420,9592,2.0,1780,47.5093,-122.15299999999999,2420,9145,12012,2420.0,21
10773,530000.0,4,2.5,2950,4836,2.0,2950,47.479,-122.12899999999999,2120,4750,7786,2950.0,9
10774,300000.0,3,2.5,1260,3855,2.0,1260,47.4908,-122.154,1310,3344,5115,1260.0,15
10775,423000.0,4,2.5,2660,5539,2.0,2660,47.4981,-122.162,2380,5539,8199,2660.0,10
10777,420000.0,4,2.5,2110,9825,2.0,2110,47.4979,-122.15299999999999,1650,9900,11935,2110.0,14
10778,284950.0,3,1.0,990,10723,1.0,990,47.4887,-122.133,1460,10723,11713,990.0,54
10779,331500.0,4,1.75,1820,14319,1.0,1820,47.4757,-122.148,1440,10018,16139,1820.0,45
10780,379500.0,3,2.25,2070,14196,2.0,2070,47.4617,-122.07,1550,13860,16266,2070.0,25
10782,416000.0,3,2.5,1790,11542,1.0,1190,47.5124,-122.16,1790,9131,13332,1790.0,46
10784,439950.0,4,2.5,2380,12067,2.0,2380,47.4873,-122.14399999999999,2330,8621,14447,2380.0,12
10786,505000.0,3,2.5,2100,17882,2.0,2100,47.4754,-122.119,2080,16686,19982,2100.0,30
10787,380000.0,4,1.75,1720,9600,1.0,1720,47.4764,-122.155,1660,10720,11320,1720.0,46
10788,345000.0,3,2.25,2120,15003,2.0,2120,47.4745,-122.12,2070,15203,17123,2120.0,30
10790,200000.0,5,1.75,1770,15525,1.0,1770,47.5025,-122.14200000000001,1370,10395,17295,1770.0,55
10791,415000.0,4,2.25,2240,12650,1.0,1730,47.4777,-122.14200000000001,2150,12650,14890,2240.0,33
10792,311000.0,3,1.0,1640,12060,1.0,1640,47.4941,-122.15100000000001,1680,9147,13700,1640.0,54
10793,372000.0,4,1.5,1780,7914,1.5,1780,47.5142,-122.163,1350,8069,9694,1780.0,52
10794,380000.0,4,2.5,2100,5857,2.0,2100,47.4956,-122.163,2090,7779,7957,2100.0,13
10795,438000.0,4,2.5,1970,8545,2.0,1970,47.4893,-122.13799999999999,2590,7200,10515,1970.0,10
10796,335000.0,4,2.0,1910,10200,1.0,1910,47.4804,-122.133,1820,15600,12110,1910.0,51
10798,527000.0,4,2.5,2900,6736,2.0,2900,47.4954,-122.152,2900,6736,9636,2900.0,1
10799,390000.0,3,2.5,1910,4755,2.0,1910,47.4956,-122.162,2460,6099,6665,1910.0,18
10801,400000.0,3,2.5,2120,3742,2.0,2120,47.4787,-122.12899999999999,2250,4696,5862,2120.0,8
10802,437500.0,4,2.5,2680,7513,2.0,2680,47.4956,-122.161,2640,7243,10193,2680.0,16
10806,619420.0,4,2.75,2450,14803,2.0,2450,47.5261,-122.162,2330,14803,17253,2450.0,26
10807,320000.0,3,2.0,1820,17600,1.0,1820,47.4703,-122.11200000000001,2190,17440,19420,1820.0,42
10808,347500.0,3,1.75,1620,7500,1.0,1220,47.4815,-122.162,1470,7938,9120,1620.0,34
10810,265000.0,3,1.0,1000,9150,1.0,1000,47.4829,-122.124,1490,10647,10150,1000.0,45
10812,701000.0,4,3.0,2910,8540,2.0,2910,47.5223,-122.156,3040,6091,11450,2910.0,11
10813,305000.0,4,2.0,1800,13551,1.0,1800,47.4721,-122.12799999999999,1730,13551,15351,1800.0,40
10814,370000.0,3,1.5,1360,10726,1.0,1360,47.4948,-122.134,1650,10726,12086,1360.0,49
10815,374950.0,4,1.5,1970,14490,1.5,1970,47.4612,-122.069,1880,14880,16460,1970.0,51
10816,360000.0,3,2.0,1630,10723,1.0,1630,47.4898,-122.133,1450,10723,12353,1630.0,55
10818,423000.0,4,2.5,2320,4254,2.0,2320,47.48,-122.137,2330,4602,6574,2320.0,10
10819,525000.0,4,2.5,3070,7200,2.0,3070,47.4899,-122.13799999999999,2590,7200,10270,3070.0,10
10820,690700.0,5,2.75,2870,5349,2.0,2870,47.5405,-122.18700000000001,2800,5000,8219,2870.0,10
10821,565000.0,4,2.5,2240,14667,2.0,2240,47.5276,-122.161,2410,11243,16907,2240.0,25
10822,529888.0,4,2.5,3140,8455,2.0,3140,47.4866,-122.147,3140,7391,11595,3140.0,12
10823,395000.0,3,2.5,2250,3757,2.0,2250,47.4787,-122.12899999999999,2250,4556,6007,2250.0,8
10824,329000.0,4,2.0,1850,9126,1.0,1850,47.5009,-122.164,1730,9110,10976,1850.0,52
10827,997000.0,4,3.5,3430,13609,2.0,3430,47.5196,-122.15100000000001,3880,11614,17039,3430.0,14
10831,357500.0,3,1.5,1540,11858,1.0,1540,47.4755,-122.15700000000001,1550,11473,13398,1540.0,49
10832,270000.0,3,1.0,1130,7920,1.0,1130,47.4852,-122.125,1390,8580,9050,1130.0,54
10833,460000.0,4,2.5,2080,17532,2.0,2080,47.4835,-122.13600000000001,2550,12560,19612,2080.0,18
10834,585000.0,3,2.5,2050,11690,2.0,2050,47.5279,-122.161,2410,10172,13740,2050.0,25
10835,395000.0,4,2.5,2130,11733,1.0,1330,47.512,-122.16,1800,9131,13863,2130.0,45
10837,390000.0,4,2.5,1840,15496,2.0,1840,47.4683,-122.07,1840,15040,17336,1840.0,23
10839,228000.0,3,1.0,1000,16376,1.0,1000,47.4825,-122.10799999999999,1420,16192,17376,1000.0,55
10840,259000.0,2,1.0,1210,17389,1.0,1210,47.5044,-122.148,2140,14419,18599,1210.0,66
10841,314000.0,3,1.75,1620,9600,1.0,1620,47.4749,-122.155,1660,10200,11220,1620.0,49
10842,292000.0,3,2.25,1780,9720,1.0,1280,47.4762,-122.156,1710,9790,11500,1780.0,34
10843,310650.0,3,1.75,1510,12408,1.0,1510,47.5069,-122.141,1480,17800,13918,1510.0,46
10844,334950.0,3,1.75,1880,16262,1.0,1880,47.5089,-122.155,1900,7972,18142,1880.0,34
10845,320000.0,4,1.75,1730,9520,1.0,1730,47.4756,-122.15700000000001,1550,11211,11250,1730.0,43
10847,330000.0,3,1.75,1850,14986,2.0,1850,47.4837,-122.148,2660,10650,16836,1850.0,71
10848,290000.0,3,1.75,1280,10716,1.0,1280,47.4755,-122.145,1440,9870,11996,1280.0,45
10849,470000.0,3,2.5,2070,8581,2.0,2070,47.5101,-122.15100000000001,2440,7849,10651,2070.0,21
10850,455000.0,4,2.5,2950,4502,2.0,2950,47.5002,-122.15100000000001,2360,4502,7452,2950.0,9
10852,354900.0,3,1.0,1720,16552,1.0,1720,47.4772,-122.15299999999999,1550,15457,18272,1720.0,43
10853,410000.0,4,2.5,2240,4447,2.0,2240,47.4868,-122.15899999999999,2000,3800,6687,2240.0,9
10854,460000.0,5,4.5,3100,7260,2.0,3100,47.5004,-122.162,1650,7700,10360,3100.0,52
10857,425000.0,3,2.5,2540,5612,2.0,2540,47.4965,-122.15700000000001,2380,6303,8152,2540.0,15
10858,250000.0,3,1.0,1250,7920,1.0,1250,47.4853,-122.126,1440,9648,9170,1250.0,54
10859,397000.0,4,2.5,1790,6590,2.0,1790,47.4829,-122.12799999999999,1950,5180,8380,1790.0,9
10862,515000.0,4,2.5,3200,6473,2.0,3200,47.5012,-122.15,2480,6140,9673,3200.0,9
10863,217000.0,3,1.0,1400,7800,1.0,1400,47.4789,-122.15899999999999,1400,7800,9200,1400.0,52
10864,580135.0,4,2.5,3150,5886,2.0,3150,47.4787,-122.12200000000001,2650,5886,9036,3150.0,0
10866,625000.0,4,2.75,2920,6605,2.0,2920,47.4909,-122.14399999999999,3030,6605,9525,2920.0,2
10867,370000.0,3,1.75,1480,7725,1.5,1480,47.483000000000004,-122.163,1720,8379,9205,1480.0,34
10870,306500.0,3,1.5,1100,8140,1.0,1100,47.5004,-122.162,1430,7700,9240,1100.0,50
10872,332000.0,3,2.5,1530,9406,1.0,1270,47.4852,-122.162,1700,7682,10936,1530.0,21
10873,350000.0,5,1.75,2330,14322,1.0,1180,47.4768,-122.155,1690,10010,16652,2330.0,46
10875,365000.0,4,2.5,2030,7210,1.0,1330,47.5067,-122.16,1980,7560,9240,1330.0,46
10877,190000.0,3,1.75,1520,9600,1.0,1520,47.473,-122.149,1590,10183,11120,1520.0,47
10878,540000.0,4,2.5,2600,9935,2.0,2600,47.4865,-122.14200000000001,2830,7620,12535,2600.0,9
10880,360000.0,5,2.5,2130,7111,1.0,1330,47.5071,-122.16,1840,7592,9241,2130.0,46
10883,405000.0,4,2.5,2220,4652,2.0,2220,47.4902,-122.154,1840,4500,6872,2220.0,13
10884,310000.0,7,1.5,2660,15111,1.5,2660,47.4644,-122.066,1710,15429,17771,2660.0,53
10887,525000.0,3,2.5,2990,6725,2.0,2990,47.4928,-122.14200000000001,2790,6725,9715,2990.0,11
10888,470000.0,3,2.5,2150,8221,2.0,2150,47.5085,-122.15,2490,7951,10371,2150.0,22
10889,585000.0,3,2.75,3080,7282,2.0,3080,47.4826,-122.149,3080,7274,10362,3080.0,7
10890,275000.0,3,1.5,1350,7800,1.0,1350,47.4805,-122.15799999999999,1510,8040,9150,1350.0,56
10891,310000.0,3,1.0,1250,10723,1.0,1250,47.4894,-122.135,1520,10723,11973,1250.0,54
10892,287000.0,4,1.5,1300,10050,1.5,1300,47.4899,-122.116,1730,10050,11350,1300.0,52
10893,487500.0,4,2.5,2810,6296,2.0,2810,47.5019,-122.15100000000001,2850,6140,9106,2810.0,1
10894,230000.0,3,1.75,1260,10164,1.0,1260,47.4752,-122.133,1190,10640,11424,1260.0,50
10895,460500.0,4,2.5,2170,7533,2.0,2170,47.5057,-122.149,2170,8728,9703,2170.0,24
10897,349000.0,4,1.75,1700,7800,1.0,1120,47.4801,-122.15799999999999,1560,7800,9500,1700.0,33
10898,330000.0,3,1.75,2020,11050,1.0,1320,47.4706,-122.119,1940,11050,13070,2020.0,45
10899,420000.0,3,2.5,1810,7210,1.0,1210,47.5067,-122.163,1770,7210,9020,1810.0,47
10900,518000.0,4,2.5,2790,9910,2.0,2790,47.4891,-122.141,2590,9910,12700,2790.0,12
10901,429950.0,4,2.25,1740,10875,1.0,1740,47.5132,-122.15700000000001,1680,10701,12615,1740.0,47
10902,370000.0,4,2.5,2190,17600,1.0,1110,47.4712,-122.11200000000001,1820,17600,19790,2190.0,48
10903,419000.0,3,2.5,2170,4517,2.0,2170,47.4819,-122.14,2610,4770,6687,2170.0,13
10904,375000.0,5,2.5,2100,14858,1.0,2100,47.4721,-122.12299999999999,1980,11730,16958,2100.0,45
10905,464000.0,4,2.5,2180,7203,2.0,2180,47.5119,-122.15100000000001,2350,7334,9383,2180.0,25
10906,280000.0,3,2.5,1720,1916,2.0,1720,47.4895,-122.166,1760,1916,3636,1720.0,9
10907,475000.0,4,2.75,2200,16288,1.0,1290,47.4793,-122.12200000000001,2650,6620,18488,2200.0,34
10909,335000.0,4,2.25,2030,13500,1.0,1230,47.4596,-122.066,1830,13800,15530,2030.0,51
10910,426950.0,4,2.75,2350,5589,2.0,2350,47.5098,-122.155,2014,6365,7939,2350.0,13
10911,370000.0,4,2.5,2220,5338,2.0,2220,47.4887,-122.15,2220,5338,7558,2220.0,13
10912,375000.0,4,2.25,2100,12738,2.0,2100,47.4698,-122.118,2000,12090,14838,2100.0,39
10913,429000.0,3,2.5,1860,11122,2.0,1860,47.5062,-122.15100000000001,2420,8542,12982,1860.0,20
10914,292000.0,3,2.5,1560,2740,2.0,1560,47.4909,-122.154,1310,2698,4300,1560.0,15
10915,313000.0,3,1.0,1510,10369,1.0,1010,47.4808,-122.09899999999999,1510,16057,11879,1510.0,46
10916,366000.0,3,1.75,1840,11440,1.0,1340,47.474,-122.14,1940,11440,13280,1840.0,37
10917,266200.0,3,1.5,1430,9600,1.0,1430,47.4737,-122.15,1590,10240,11030,1430.0,48
10918,333000.0,4,2.5,1910,9244,1.0,1910,47.4918,-122.141,2590,9286,11154,1910.0,51
10919,375000.0,5,2.5,2840,15598,1.0,1470,47.4693,-122.117,2570,14930,18438,2840.0,39
10920,210000.0,3,1.5,1160,10125,1.0,1160,47.4919,-122.15100000000001,1440,10018,11285,1160.0,56
10921,405000.0,3,2.5,2460,12600,1.0,1810,47.473,-122.118,1820,11180,15060,2460.0,45
10922,435000.0,4,2.25,2210,14073,1.0,1630,47.4774,-122.14200000000001,2340,11340,16283,2210.0,37
10923,450000.0,4,2.5,2400,7693,2.0,2400,47.4881,-122.14200000000001,2400,8038,10093,2400.0,11
10924,425000.0,4,2.25,2660,11200,2.0,2660,47.4722,-122.131,2090,11120,13860,2660.0,42
10925,540000.0,4,2.75,2830,7334,2.0,2830,47.4868,-122.141,2830,7378,10164,2830.0,10
10926,300000.0,3,1.0,2120,7735,1.0,1060,47.4869,-122.12299999999999,1010,8570,9855,2120.0,47
10927,442250.0,3,2.5,2170,8169,2.0,2170,47.4833,-122.139,2240,6733,10339,2170.0,12
10928,448000.0,4,2.5,2230,5000,1.0,1650,47.4799,-122.12899999999999,2090,4637,7230,2230.0,9
10930,315000.0,3,2.5,1260,2767,2.0,1260,47.4914,-122.155,1310,2767,4027,1260.0,15
10931,751000.0,3,2.5,3380,9528,2.0,3380,47.5275,-122.148,3630,14089,12908,3380.0,20
10933,840000.0,4,2.75,3040,13559,2.0,3040,47.522,-122.149,3830,12202,16599,3040.0,11
10934,510000.0,4,2.5,3180,5405,2.0,3180,47.4905,-122.14,2610,5403,8585,3180.0,14
10935,512000.0,4,2.5,2550,17209,2.0,2550,47.4836,-122.13600000000001,2840,12560,19759,2550.0,18
10936,330000.0,4,2.25,1790,9920,1.0,1170,47.5126,-122.149,1990,9648,11710,1790.0,45
10937,305495.0,3,1.75,2110,10200,2.0,2110,47.4744,-122.154,1800,10200,12310,2110.0,48
10938,385000.0,4,3.0,2120,13000,2.0,2120,47.4745,-122.141,2180,11440,15120,2120.0,36
10939,429950.0,4,2.5,2320,4524,2.0,2320,47.4798,-122.13600000000001,2330,4524,6844,2320.0,10
10940,498500.0,5,2.75,2990,7420,2.0,2990,47.4944,-122.162,2290,7678,10410,2990.0,18
10942,315000.0,4,2.5,1970,5190,2.0,1970,47.515,-122.164,1840,5564,7160,1970.0,13
10943,415500.0,3,2.0,1220,17652,1.0,1220,47.4712,-122.1,1990,17652,18872,1220.0,35
10945,418000.0,3,2.5,2080,16050,1.0,1360,47.4694,-122.069,1790,14550,18130,2080.0,36
10946,495000.0,4,2.5,2460,4774,2.0,2460,47.4912,-122.145,2510,4399,7234,2460.0,8
10947,440000.0,4,2.5,3220,8256,2.0,2610,47.495,-122.155,2500,9472,11476,3220.0,8
10948,330000.0,2,2.5,1310,2915,2.0,1310,47.4911,-122.154,1310,3425,4225,1310.0,16
10949,400000.0,3,2.5,2120,3757,2.0,2120,47.4787,-122.12799999999999,2230,4103,5877,2120.0,9
10950,359500.0,4,1.75,2030,7210,1.0,1450,47.5067,-122.164,1750,8387,9240,2030.0,46
10952,309500.0,3,1.0,1250,7320,1.0,1250,47.5074,-122.163,1770,7320,8570,1250.0,46
10953,669888.0,4,2.75,2550,7591,2.0,2550,47.5302,-122.147,2670,7796,10141,2550.0,25
10955,505000.0,4,2.5,3170,5340,2.0,3170,47.4911,-122.13799999999999,3010,5340,8510,3170.0,15
10958,435000.0,3,2.0,2360,12744,2.0,2360,47.483000000000004,-122.164,1650,8625,15104,2360.0,50
10959,430000.0,4,2.75,2290,5249,2.0,2290,47.4916,-122.162,2270,4348,7539,2290.0,11
10960,340000.0,3,2.5,2240,6000,2.0,2240,47.4837,-122.13799999999999,2400,6000,8240,2240.0,12
10961,291375.0,4,2.5,2220,6233,2.0,2220,47.4887,-122.15,2220,5352,8453,2220.0,13
10962,320000.0,3,2.0,1250,8636,1.0,1250,47.5066,-122.15899999999999,1620,7653,9886,1250.0,47
10964,430000.0,4,2.5,2010,16020,1.5,2010,47.4821,-122.10799999999999,1420,16020,18030,2010.0,52
10965,675000.0,4,2.5,3000,5548,2.0,3000,47.5399,-122.18799999999999,2870,5000,8548,3000.0,8
10967,935000.0,4,3.5,3510,11200,2.0,3510,47.5193,-122.15,3600,12124,14710,3510.0,13
10968,289950.0,3,2.5,1870,1436,2.0,1870,47.4899,-122.166,1720,1852,3306,1870.0,10
10971,252000.0,3,1.0,1530,9465,1.0,1530,47.4915,-122.15100000000001,1530,9465,10995,1530.0,55
10972,260000.0,3,1.75,1750,11180,1.0,1750,47.4713,-122.117,1730,11180,12930,1750.0,46
10973,364000.0,4,2.5,2080,11050,1.0,2080,47.472,-122.119,1850,11050,13130,2080.0,45
10975,584950.0,4,3.0,3220,6224,1.5,3220,47.4813,-122.12899999999999,2950,6224,9444,3220.0,5
10976,302000.0,5,2.0,1540,9629,1.0,1540,47.4915,-122.14299999999999,2260,9600,11169,1540.0,54
10977,350000.0,4,2.25,2190,3850,2.0,2190,47.4854,-122.16,1900,3850,6040,2190.0,8
10978,549000.0,4,2.5,2910,6338,2.0,2910,47.4804,-122.126,2500,5877,9248,2910.0,6
10979,475000.0,3,2.5,2600,7210,2.0,2600,47.5123,-122.15100000000001,2350,7225,9810,2600.0,25
10981,355000.0,4,2.25,1810,4970,2.0,1810,47.5003,-122.156,1810,4858,6780,1810.0,11
10982,329950.0,3,1.75,1360,13320,1.0,1360,47.4625,-122.069,1580,13625,14680,1360.0,30
10985,314950.0,3,1.0,1040,16986,1.0,1040,47.4812,-122.09700000000001,1660,16986,18026,1040.0,46
10986,706000.0,5,2.5,2890,15891,2.0,2890,47.5286,-122.16,2590,10556,18781,2890.0,25
10987,285000.0,3,1.0,950,10723,1.0,950,47.4899,-122.133,1520,10723,11673,950.0,56
10988,405000.0,4,2.5,1850,9136,2.0,1850,47.4943,-122.15700000000001,1930,7873,10986,1850.0,17
10989,352500.0,3,1.5,1470,17577,1.0,1470,47.4695,-122.116,2300,13832,19047,1470.0,48
10990,255000.0,3,1.0,1250,9472,1.0,1250,47.495,-122.154,1590,9600,10722,1250.0,42
10995,500000.0,4,2.5,2230,8560,2.0,2230,47.4877,-122.14299999999999,2400,7756,10790,2230.0,12
10996,725126.0,4,2.5,3200,12369,2.0,3200,47.5273,-122.14299999999999,3770,12960,15569,3200.0,16
10997,390000.0,3,2.0,1840,16815,1.0,960,47.4837,-122.11,1810,16732,18655,1840.0,42
10998,972800.0,5,3.25,3500,10457,2.0,3500,47.5198,-122.15700000000001,3500,11734,13957,3500.0,14
10999,490000.0,5,2.75,2990,7200,2.0,2990,47.4955,-122.16,2710,7620,10190,2990.0,17
11000,390000.0,2,1.0,670,11505,1.0,670,47.498999999999995,-122.15700000000001,2180,11505,12175,670.0,12
11003,345000.0,3,1.0,1620,10610,1.0,1620,47.474,-122.125,1680,10795,12230,1620.0,56
11004,320000.0,3,1.5,1490,10132,1.0,1490,47.4779,-122.145,1720,9915,11622,1490.0,46
11005,369950.0,4,2.5,2050,4502,2.0,2050,47.5002,-122.15,2480,4504,6552,2050.0,9
11006,265000.0,3,1.0,1010,14948,1.0,1010,47.4772,-122.14399999999999,1510,9600,15958,1010.0,45
11007,500000.0,4,3.0,3720,15048,3.0,3720,47.5116,-122.14399999999999,2020,15180,18768,3720.0,35
11009,282500.0,4,1.0,1650,9750,1.0,1650,47.4991,-122.164,1650,10112,11400,1650.0,50
11010,478000.0,4,2.5,2780,7290,2.0,2780,47.50899999999999,-122.15700000000001,2450,7738,10070,2780.0,25
11011,230000.0,3,1.0,880,9035,1.0,880,47.476000000000006,-122.15100000000001,1440,10350,9915,880.0,48
11012,436000.0,5,3.0,2720,9856,2.0,2720,47.4778,-122.146,1420,9685,12576,2720.0,46
11013,465950.0,4,2.5,2340,6896,2.0,2340,47.4896,-122.14,2950,6775,9236,2340.0,13
11014,540000.0,4,2.5,3000,5471,2.0,3000,47.4797,-122.126,2730,5471,8471,3000.0,1
11015,300000.0,4,2.5,2080,2999,2.0,2080,47.4909,-122.15700000000001,1630,3148,5079,2080.0,16
11016,301950.0,3,1.75,1370,9288,1.0,1370,47.4824,-122.152,1500,9864,10658,1370.0,26
11017,293000.0,3,1.75,1420,13187,1.0,1420,47.4608,-122.065,1620,13824,14607,1420.0,40
